category,vtype,priority,rank,buggy_length,final_label,Kind,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassCoupledModified,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOu1ut,Coun1ath,Coun1athLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,PercentLackOfCohesionModified,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,location_count,method_count,file_count,life_time,project,origin commit,buggy commit,buggy path,fixer,fixer path,method,resolution,mark-all,mark-human,Name,File,buggy start,buggy end,field
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,30,1,Abstract Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,13,0,1,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,12,0,0,0,0,1,6,18,159,commons-codec,3f41cf1609fae7c8848beb0655bcf67132c7a277,176957dc93615f8d0760b354f149af4d8944ad9d,src/main/java/org/apache/commons/codec/binary/Base32.java,dbb4fe76bfb52518173c4c24e045ead9be1749ab,src/main/java/org/apache/commons/codec/binary/Base32.java,decode([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,fixed,1,1,org.apache.commons.codec.BinaryDecoder.decode(byte[]),main\java\org\apache\commons\codec\BinaryDecoder.java,324,353,NO_FIELD
CORRECTNESS,RV_ABSOLUTE_VALUE_OF_RANDOM_INT,1,7,1,1,Public Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,14,0,3,1,1,11,2,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,3.67,1,1,1,1,1,5,9,14,commons-codec,536ede39c1bd58ae4aa6138103746b94164287ee,982ece6cf0e165bab50586020cf845d20e0a68f0,src/main/java/org/apache/commons/codec/digest/UnixCrypt.java,f5b26b6aa2b1ab2cb3e7587d0940991b577e1511,src/main/java/org/apache/commons/codec/digest/UnixCrypt.java,crypt([BLjava/lang/String;)Ljava/lang/String;,fixed,1,1,org.apache.commons.codec.digest.Crypt.crypt(String),main\java\org\apache\commons\codec\digest\Crypt.java,241,241,NO_FIELD
MALICIOUS_CODE,MS_PKGPROTECT,2,18,1,1,Public Class,1,1,2,1,16,0,6,9,2,2,2,0,-1,0,3,-1,-1,-1,12,2,12,12,0,3,0,9,-1,256,19,83,26,45,154,-1,-1,-1,37,60,26,34,-1,-1,-1,-1,-1,6,6,8,4,-1,1,3,-1,75,54,1.86,22,22,29,17,10,10,11,0,commons-codec,4cc8b66909d3f530f8509785dfb958d71526f3f0,b0117669677f27a448c8fcafcd1430e2e0a5c3db,src/java/org/apache/commons/codec/language/Soundex.java,1221af62021d2be25cd161dd8678368b6d785a72,src/java/org/apache/commons/codec/language/Soundex.java,NO_METHOD,fixed,1,1,org.apache.commons.codec.language.Soundex,java\org\apache\commons\codec\language\Soundex.java,50,50,US_ENGLISH_MAPPING
CORRECTNESS,RCN_REDUNDANT_NULLCHECK_WOULD_HAVE_BEEN_A_NPE,2,11,1,1,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,255,4,232,9,194,49,16,2372,3,91,128,9,119,67,37,91,38,315,-1,-1,-1,-1,304,-1,5,303,-1,-1,0.21,67,37,91,38,1,5,5,0,commons-codec,40a63e663caec98771885f8ea4f10c016cce89fe,40a63e663caec98771885f8ea4f10c016cce89fe,src/main/java/org/apache/commons/codec/language/Metaphone.java,66ba506f5ca0000e8be37b09b053bc58449fc1bd,src/main/java/org/apache/commons/codec/language/Metaphone.java,metaphone(Ljava/lang/String;)Ljava/lang/String;,fixed,1,1,org.apache.commons.codec.language.Metaphone.metaphone(String),main\java\org\apache\commons\codec\language\Metaphone.java,94,94,NO_FIELD
I18N,DM_DEFAULT_ENCODING,1,19,1,1,Public Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,19,0,4,2,2,15,3,1,0,2,3,2,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,3.75,1,1,1,1,2,4,70,27,commons-codec,9a84b3a53b37204c6ae9549ba41037c60f15479b,2b0fecf0fc85fcf69ac76419fe1dafe7c8e988f4,src/main/java/org/apache/commons/codec/digest/MurmurHash3.java,627b5fde397040acbf234bc132cc0f7cfaf4673e,src/main/java/org/apache/commons/codec/digest/MurmurHash3.java,hash32(Ljava/lang/String;)I,fixed,1,1,org.apache.commons.codec.digest.MurmurHash2.hash32(String),main\java\org\apache\commons\codec\digest\MurmurHash2.java,249,249,NO_FIELD
PERFORMANCE,URF_UNREAD_FIELD,3,20,1,1,Public Class,3,3,3,1,23,2,13,7,1,8,8,0,-1,1,1,-1,-1,-1,8,4,9,9,0,2,0,7,-1,378,60,229,66,141,92,-1,-1,-1,119,179,76,103,-1,-1,-1,-1,-1,13,11,14,7,-1,1,3,-1,66,55,0.4,29,27,30,15,1,2,6,1,commons-codec,ddc7143ed89a6c92bbafb89bbe8e1fc4937a878c,40dee74b30d97410fa0e31b08d484be489afa510,src/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,cc17109d2cce8ca52f484dde84c38f8ae51a2f63,src/java/org/apache/commons/codec/language/bm/PhoneticEngine.java,NO_METHOD,fixed,1,1,org.apache.commons.codec.language.bm.PhoneticEngine,java\org\apache\commons\codec\language\bm\PhoneticEngine.java,303,303,languageSet
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,1,Public Class,1,1,2,1,16,0,6,9,2,2,2,0,-1,0,3,-1,-1,-1,11,2,11,11,0,3,0,8,-1,243,18,79,25,43,146,-1,-1,-1,35,57,25,32,-1,-1,-1,-1,-1,6,6,8,4,-1,1,3,-1,81,54,1.85,21,21,28,16,1,1,11,277,commons-codec,d0d8b84cf19eda43894eebf899db6861de852786,981c0002d5accb9ebc056b7a34025fd814c4e17f,src/java/org/apache/commons/codec/language/Soundex.java,cb63f4a959e30de6882b20af10d189c7307a6da2,src/java/org/apache/commons/codec/language/Soundex.java,<init>([C)V,fixed,1,1,org.apache.commons.codec.language.Soundex,java\org\apache\commons\codec\language\Soundex.java,117,117,soundexMapping
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,11,1,Abstract Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,13,0,1,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,12,0,0,0,0,1,2,17,159,commons-codec,3f41cf1609fae7c8848beb0655bcf67132c7a277,ab25ca771e463eb6fb0bac8b1866ae670e8e92c0,src/main/java/org/apache/commons/codec/binary/Base64.java,2c3ce2826244217eeaea4ccf4539d3ab104f725f,src/main/java/org/apache/commons/codec/binary/Base64.java,decode([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,fixed,1,1,org.apache.commons.codec.BinaryDecoder.decode(byte[]),main\java\org\apache\commons\codec\BinaryDecoder.java,457,467,NO_FIELD
PERFORMANCE,SS_SHOULD_BE_STATIC,2,18,1,1,Public Class,2,2,3,1,12,0,9,3,3,3,3,0,-1,0,0,-1,-1,-1,15,5,15,15,0,9,0,6,-1,234,18,146,37,88,70,-1,-1,-1,62,104,39,65,-1,-1,-1,-1,-1,6,6,7,3,-1,1,3,-1,78,40,0.48,40,40,48,23,4,4,16,466,commons-codec,924540abc919d32a8aaa92c6f18906f01e64e167,8e5084631769bd7973110cf2e40dd374baaeec19,src/main/java/org/apache/commons/codec/net/PercentCodec.java,6a706a66c58bc45e81c8f013126802c33cec6d73,src/main/java/org/apache/commons/codec/net/PercentCodec.java,NO_METHOD,fixed,1,1,org.apache.commons.codec.net.PercentCodec,main\java\org\apache\commons\codec\net\PercentCodec.java,45,45,ESCAPE_CHAR
DODGY_CODE,UC_USELESS_CONDITION,2,16,1,1,Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,30,2,15,2,12,14,1,5,1,7,12,2,10,5,5,7,1,4,-1,-1,-1,-1,0,-1,1,0,-1,-1,0.93,5,5,7,1,24,24,36,2,commons-codec,89b1661fde38bd12c4d83b9fbe696db0c8657a78,ba966190a1f61520201b7d62fdf69aa6515e2e73,src/main/java/org/apache/commons/codec/language/MatchRatingApproachEncoder.java,27388c817bf558af48568ce724b9de080e80e8f1,src/main/java/org/apache/commons/codec/language/MatchRatingApproachEncoder.java,getMinRating(I)I,fixed,1,1,org.apache.commons.codec.language.MatchRatingApproachEncoder.getMinRating(int),main\java\org\apache\commons\codec\language\MatchRatingApproachEncoder.java,190,190,NO_FIELD
MALICIOUS_CODE,MS_SHOULD_BE_FINAL,3,20,1,1,Public Class,2,2,2,1,18,0,9,8,5,3,3,0,-1,2,2,-1,-1,-1,12,1,14,14,0,0,0,14,-1,335,29,158,32,97,148,-1,-1,-1,70,112,31,81,-1,-1,-1,-1,-1,7,7,8,4,-1,1,4,-1,89,75,0.94,38,38,39,24,4,14,38,121,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,5b74e6da63b1f0ad9972c2ca3f85abcb1080fb53,src/java/org/apache/commons/codec/net/URLCodec.java,d09530a36ddb367da4d47c487496b68d999f7837,src/java/org/apache/commons/codec/net/URLCodec.java,NO_METHOD,fixed,1,1,org.apache.commons.codec.net.URLCodec,java\org\apache\commons\codec\net\URLCodec.java,58,58,ESCAPE_CHAR
I18N,DM_DEFAULT_ENCODING,1,19,1,1,Public Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,13,0,3,1,1,10,3,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,3.33,1,1,1,1,1,7,34,499,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,100d531386e69f70bc73a039b4a5776e4ab36cbf,src/java/org/apache/commons/codec/digest/DigestUtils.java,356aee756a4b13c717392032cc70ebfeba2ee0e6,src/java/org/apache/commons/codec/digest/DigestUtils.java,sha384(Ljava/lang/String;)[B,fixed,1,1,org.apache.commons.codec.digest.DigestUtils.sha384(String),java\org\apache\commons\codec\digest\DigestUtils.java,356,356,NO_FIELD
I18N,DM_DEFAULT_ENCODING,1,19,1,1,Abstract Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,13,0,1,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,12,0,0,0,0,5,6,18,12,commons-codec,7028095497c29edde3c0f320080f7d4aa5b22c98,bade1b72d526fb6493f1b11d8f2e63e51793af91,src/java/org/apache/commons/codec/binary/Hex.java,b3607d8b91c7f164cb3b2aa67035bd5c468fcc56,src/java/org/apache/commons/codec/binary/Hex.java,decode([B)[B,fixed,1,1,org.apache.commons.codec.BinaryDecoder.decode(byte[]),java\org\apache\commons\codec\BinaryDecoder.java,168,168,NO_FIELD
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,20,1,Abstract Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,13,0,1,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,12,0,0,0,0,2,4,17,159,commons-codec,3f41cf1609fae7c8848beb0655bcf67132c7a277,ab25ca771e463eb6fb0bac8b1866ae670e8e92c0,src/main/java/org/apache/commons/codec/binary/Base64.java,2c3ce2826244217eeaea4ccf4539d3ab104f725f,src/main/java/org/apache/commons/codec/binary/Base64.java,encode([BIILorg/apache/commons/codec/binary/BaseNCodec$Context;)V,fixed,1,1,org.apache.commons.codec.BinaryEncoder.encode(byte[]),main\java\org\apache\commons\codec\BinaryEncoder.java,339,358,NO_FIELD
DODGY_CODE,INT_VACUOUS_BIT_OPERATION,2,17,1,1,Private Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,40,1,39,6,35,0,3,3,0,37,40,8,32,3,3,3,1,0,-1,-1,-1,-1,0,-1,2,0,-1,-1,0,3,3,3,1,2,2,9,134,commons-codec,4008ff9e49715f77cd6ac956b358160b7e416e69,fc393f7bdf6c971cb0dcd977d3015ad5ce524149,src/main/java/org/apache/commons/codec/digest/UnixCrypt.java,ace1dc41eb128bc0de794b376f446d276f80ef72,src/main/java/org/apache/commons/codec/digest/UnixCrypt.java,body([III)[I,fixed,1,1,"org.apache.commons.codec.digest.UnixCrypt.body(int[],int,int)",main\java\org\apache\commons\codec\digest\UnixCrypt.java,342,342,NO_FIELD
PERFORMANCE,SS_SHOULD_BE_STATIC,2,18,1,1,Public Class,2,2,3,1,12,0,9,3,3,3,3,0,-1,0,0,-1,-1,-1,15,5,15,15,0,9,0,6,-1,234,18,146,37,88,70,-1,-1,-1,62,104,39,65,-1,-1,-1,-1,-1,6,6,7,3,-1,1,3,-1,78,40,0.48,40,40,48,23,4,4,16,467,commons-codec,924540abc919d32a8aaa92c6f18906f01e64e167,ac7e904531c4509ecb9158e4b31cce95ed938119,src/main/java/org/apache/commons/codec/net/PercentCodec.java,dd5e46203e5b12f4b65e76ef2e5c34197692b5b4,src/main/java/org/apache/commons/codec/net/PercentCodec.java,NO_METHOD,fixed,1,1,org.apache.commons.codec.net.PercentCodec,main\java\org\apache\commons\codec\net\PercentCodec.java,45,45,ESCAPE_CHAR
MALICIOUS_CODE,EI_EXPOSE_REP2,2,18,1,1,Public Class,3,2,3,1,22,1,11,10,3,2,2,0,-1,11,5,-1,-1,-1,14,11,25,25,9,2,0,14,-1,725,69,327,84,218,332,-1,-1,-1,166,238,75,163,-1,-1,-1,-1,-1,12,11,15,6,-1,1,5,-1,87,45,1.02,79,74,92,33,1,1,48,17,commons-codec,ce8a31b1ce8a1a555642b4e05387a5b6b414a688,df9d1bbcdf99349c471d934ab9df4cc7eae58c59,src/java/org/apache/commons/codec/binary/Base64.java,cad66447478d7d29bc04b3ce6a9049d6912c11b4,src/java/org/apache/commons/codec/binary/Base64.java,<init>(I[B)V,fixed,1,1,org.apache.commons.codec.binary.Base64,java\org\apache\commons\codec\binary\Base64.java,224,224,lineSeparator
MALICIOUS_CODE,MS_PKGPROTECT,2,18,1,1,Public Class,2,2,2,1,17,1,6,10,2,2,2,0,-1,0,2,-1,-1,-1,7,1,7,7,1,0,0,6,-1,162,17,52,13,28,93,-1,-1,-1,25,40,14,26,-1,-1,-1,-1,-1,6,6,6,5,-1,1,2,-1,71,14,1.79,14,14,14,11,1,10,13,387,commons-codec,4075aa69bfff3d283fcf59ff371a3bcc43238b4e,981c0002d5accb9ebc056b7a34025fd814c4e17f,src/java/org/apache/commons/codec/language/RefinedSoundex.java,cb63f4a959e30de6882b20af10d189c7307a6da2,src/java/org/apache/commons/codec/language/RefinedSoundex.java,NO_METHOD,fixed,1,1,org.apache.commons.codec.language.RefinedSoundex,java\org\apache\commons\codec\language\RefinedSoundex.java,38,38,US_ENGLISH_MAPPING
I18N,DM_DEFAULT_ENCODING,1,19,1,1,Public Class,3,2,3,1,22,1,11,10,3,2,2,0,-1,11,5,-1,-1,-1,14,11,25,25,12,2,0,11,-1,725,69,327,84,218,332,-1,-1,-1,166,238,75,163,-1,-1,-1,-1,-1,12,11,15,6,-1,1,5,-1,87,45,1.02,79,74,92,33,1,1,48,398,commons-codec,e2df85024e2ab99645a788b4b2836ba1cfdb87f5,a870413801679ec8d0eefd97878a87bb2697ae5e,src/java/org/apache/commons/codec/binary/Base64.java,4d67ff229be56b150180cd6652d118075d171e05,src/java/org/apache/commons/codec/binary/Base64.java,<init>(I[BZ)V,fixed,1,1,org.apache.commons.codec.binary.Base64,java\org\apache\commons\codec\binary\Base64.java,335,335,NO_FIELD
MALICIOUS_CODE,MS_PKGPROTECT,2,18,1,1,Public Class,1,1,1,1,17,0,6,9,2,2,2,0,-1,0,3,-1,-1,-1,8,1,8,8,1,0,0,7,-1,180,19,57,15,31,104,-1,-1,-1,28,44,16,28,-1,-1,-1,-1,-1,6,6,6,5,-1,1,2,-1,50,12,1.82,15,15,15,12,9,10,13,0,commons-codec,4cc8b66909d3f530f8509785dfb958d71526f3f0,c86b5e26e0b9195f4928741b5b7dcd3d857f4de5,src/java/org/apache/commons/codec/language/RefinedSoundex.java,b0117669677f27a448c8fcafcd1430e2e0a5c3db,src/java/org/apache/commons/codec/language/RefinedSoundex.java,NO_METHOD,fixed,1,1,org.apache.commons.codec.language.RefinedSoundex,java\org\apache\commons\codec\language\RefinedSoundex.java,43,43,US_ENGLISH_MAPPING
PERFORMANCE,DM_BOXED_PRIMITIVE_FOR_PARSING,1,16,1,1,Private Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12,388,33,136,20,117,219,17,26112,4,102,119,21,98,18,18,19,1,4,-1,-1,-1,-1,0,-1,2,0,-1,-1,1.61,18,18,19,1,1,15,15,14,commons-codec,4008ff9e49715f77cd6ac956b358160b7e416e69,03d62b63f1d8c6551d59893fd3f5dc1add6d3132,src/main/java/org/apache/commons/codec/digest/Sha2Crypt.java,fbefe56c0a41a1742872c9d0f624e5c32710ab4e,src/main/java/org/apache/commons/codec/digest/Sha2Crypt.java,sha2Crypt([BLjava/lang/String;Ljava/lang/String;ILjava/lang/String;)Ljava/lang/String;,fixed,1,1,"org.apache.commons.codec.digest.Sha2Crypt.sha2Crypt(byte[],String,String,int,String)",main\java\org\apache\commons\codec\digest\Sha2Crypt.java,142,142,NO_FIELD
I18N,DM_DEFAULT_ENCODING,1,19,1,1,Public Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,15,0,3,1,1,12,3,1,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,4,1,1,1,1,5,7,34,10,commons-codec,7028095497c29edde3c0f320080f7d4aa5b22c98,cc6df030dd2bd4d8693f0b557f097ab3b321b18e,src/java/org/apache/commons/codec/digest/DigestUtils.java,25ad9f824aef478b61a774ed9402068ad215b23b,src/java/org/apache/commons/codec/digest/DigestUtils.java,sha512(Ljava/lang/String;)[B,fixed,1,1,org.apache.commons.codec.digest.DigestUtils.sha512(InputStream),java\org\apache\commons\codec\digest\DigestUtils.java,473,473,NO_FIELD
PERFORMANCE,SS_SHOULD_BE_STATIC,2,18,1,1,Public Abstract Class,2,1,2,1,14,0,6,7,3,3,3,2,-1,1,5,-1,-1,-1,22,12,23,23,5,2,6,10,-1,414,40,160,46,89,224,-1,-1,-1,83,120,48,72,-1,-1,-1,-1,-1,5,4,6,4,-1,1,2,-1,86,69,1.4,42,39,50,27,5,5,6,1,commons-codec,e810384bf01c1ea545757b06af73a4bb2b2401ab,cffa33ee9cc4a86c4e252016e765f78e64d5067c,src/java/org/apache/commons/codec/binary/BaseNCodec.java,effccf34b070dafe36e05a181d90d1969443fc0c,src/java/org/apache/commons/codec/binary/BaseNCodec.java,NO_METHOD,fixed,1,1,org.apache.commons.codec.binary.BaseNCodec,java\org\apache\commons\codec\binary\BaseNCodec.java,72,72,PAD
I18N,DM_DEFAULT_ENCODING,1,19,1,1,Public Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,19,0,4,2,2,15,3,1,0,2,3,2,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,3.75,1,1,1,1,4,4,27,27,commons-codec,9a84b3a53b37204c6ae9549ba41037c60f15479b,2b0fecf0fc85fcf69ac76419fe1dafe7c8e988f4,src/main/java/org/apache/commons/codec/digest/MurmurHash2.java,627b5fde397040acbf234bc132cc0f7cfaf4673e,src/main/java/org/apache/commons/codec/digest/MurmurHash2.java,hash64(Ljava/lang/String;)J,fixed,1,1,org.apache.commons.codec.digest.MurmurHash2.hash64(String),main\java\org\apache\commons\codec\digest\MurmurHash2.java,255,255,NO_FIELD
I18N,DM_DEFAULT_ENCODING,1,19,1,1,Public Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,19,0,4,2,2,15,3,1,0,2,3,2,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,3.75,1,1,1,1,3,3,27,27,commons-codec,9a84b3a53b37204c6ae9549ba41037c60f15479b,ef6023c551fc6144fa1f8ac776236dfd712a7a39,src/main/java/org/apache/commons/codec/digest/MurmurHash2.java,f40005ad5a9c892fa8d216b12029a49062224351,src/main/java/org/apache/commons/codec/digest/MurmurHash2.java,hash32(Ljava/lang/String;)I,fixed,1,1,org.apache.commons.codec.digest.MurmurHash2.hash32(String),main\java\org\apache\commons\codec\digest\MurmurHash2.java,144,144,NO_FIELD
DODGY_CODE,NP_NULL_ON_SOME_PATH_FROM_RETURN_VALUE,2,13,1,1,Private Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,3,12,0,12,2,8,0,8,3,0,5,8,2,6,3,3,4,1,2,-1,-1,-1,-1,0,-1,1,0,-1,-1,0,3,3,4,1,1,2,2,0,commons-codec,f8c39cfd773d797adc1b4ee19aa8fc17268946ec,ba966190a1f61520201b7d62fdf69aa6515e2e73,src/main/java/org/apache/commons/codec/cli/Digest.java,27388c817bf558af48568ce724b9de080e80e8f1,src/main/java/org/apache/commons/codec/cli/Digest.java,run(Ljava/lang/String;Ljava/security/MessageDigest;)V,fixed,1,1,org.apache.commons.codec.cli.Digest.run(),main\java\org\apache\commons\codec\cli\Digest.java,122,122,NO_FIELD
DODGY_CODE,SA_FIELD_DOUBLE_ASSIGNMENT,3,20,1,1,Abstract Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,13,0,1,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,12,0,0,0,0,1,9,20,1,commons-codec,4cc8b66909d3f530f8509785dfb958d71526f3f0,9ac451e968c2e582716af59c3c1a06208a9b213a,src/java/org/apache/commons/codec/binary/Base32.java,56730f9160d3917e180dcbdc2cf133e7a5da0b7f,src/java/org/apache/commons/codec/binary/Base32.java,decode([BII)V,fixed,1,1,org.apache.commons.codec.BinaryDecoder.decode(byte[]),java\org\apache\commons\codec\BinaryDecoder.java,412,412,modulus
I18N,DM_CONVERT_CASE,3,20,1,1,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,30,2,15,2,10,14,6,4,1,5,10,3,7,4,4,4,1,2,-1,-1,-1,-1,0,-1,3,0,-1,-1,0.93,4,4,4,1,1,1,1,12,commons-codec,1573a121c4fa7b39f4f49691cc5fde3cccf4c7a1,26951aa855bdd1927609a2dc72900a0adac08c6f,src/java/org/apache/commons/codec/language/bm/Lang.java,29524ee6b16bde662d61c69635760f574f12c1b7,src/java/org/apache/commons/codec/language/bm/Lang.java,guessLanguages(Ljava/lang/String;)Lorg/apache/commons/codec/language/bm/Languages$LanguageSet;,fixed,1,1,org.apache.commons.codec.language.bm.Lang.guessLanguages(String),java\org\apache\commons\codec\language\bm\Lang.java,213,213,NO_FIELD
I18N,DM_DEFAULT_ENCODING,1,19,1,1,Abstract Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2,13,0,1,1,0,12,1,0,0,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,12,0,0,0,0,5,6,18,12,commons-codec,7028095497c29edde3c0f320080f7d4aa5b22c98,bade1b72d526fb6493f1b11d8f2e63e51793af91,src/java/org/apache/commons/codec/binary/Hex.java,b3607d8b91c7f164cb3b2aa67035bd5c468fcc56,src/java/org/apache/commons/codec/binary/Hex.java,encode(Ljava/lang/Object;)Ljava/lang/Object;,fixed,1,1,org.apache.commons.codec.BinaryEncoder.encode(byte[]),java\org\apache\commons\codec\BinaryEncoder.java,221,221,NO_FIELD
I18N,DM_DEFAULT_ENCODING,1,19,1,1,Public Static Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,4,23,0,4,2,2,19,3,1,0,2,3,2,1,1,1,1,1,0,-1,-1,-1,-1,0,-1,0,0,-1,-1,4.75,1,1,1,1,2,4,70,27,commons-codec,9a84b3a53b37204c6ae9549ba41037c60f15479b,2b0fecf0fc85fcf69ac76419fe1dafe7c8e988f4,src/main/java/org/apache/commons/codec/digest/MurmurHash3.java,627b5fde397040acbf234bc132cc0f7cfaf4673e,src/main/java/org/apache/commons/codec/digest/MurmurHash3.java,hash128(Ljava/lang/String;)[J,fixed,1,1,org.apache.commons.codec.digest.MurmurHash3.hash128(String),main\java\org\apache\commons\codec\digest\MurmurHash3.java,766,766,NO_FIELD
DODGY_CODE,SF_SWITCH_NO_DEFAULT,2,19,163,1,Public Method,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22,244,4,222,8,184,48,16,2372,3,89,126,8,118,67,37,91,38,287,-1,-1,-1,-1,276,-1,5,275,-1,-1,0.22,67,37,91,38,4,5,5,542,commons-codec,2576c599bbcfc77272cd138fab749df9218ba622,b0abc067a8a5110211c4aaccc360f5087a78d3d5,src/main/java/org/apache/commons/codec/language/Metaphone.java,031beb1467137e9ded0980767e51cea8c7cdfb69,src/main/java/org/apache/commons/codec/language/Metaphone.java,metaphone(Ljava/lang/String;)Ljava/lang/String;,fixed,1,1,org.apache.commons.codec.language.Metaphone.metaphone(String),java\org\apache\commons\codec\language\Metaphone.java,147,309,NO_FIELD
